num_@,url_length,host_length,num_.,num_-,num_?,num_&,num_=,num_,num_~,num_%,num_/,num_*,num_:,num_comma,num_;,num_$,numSpaces,num_www,num_com,num_bslash,num_digits,num_params,hostname_2length_ratio,url_entropy,contains_port,http_in_query,tld_in_path,shortener_url,is_ip,url_length_sus,sus_extension_type,phish_hints,count_fragment,months_since_creation,months_since_expired,url_is_live,num_redirects,body_length,numLinks,numImages,script_length,specialCharacters,scriptBodyRatio,open_page_rank,is_https,status
0,50,22,3,0,0,0,0,1,0,0,4,0,1,0,0,0,0,1,0,0,50,0,0.44,3.629219687,0,0,1,0,0,0,0,1,0,164,0,0,1,31245,57,5,2662,3753,0.085197632,1,0,1
1,104,20,4,0,1,0,1,0,0,0,4,0,1,0,0,0,0,0,1,0,104,1,0.192307692,3.446439345,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,117,42,4,0,1,2,3,2,0,0,5,0,1,0,0,0,0,0,2,0,117,3,0.358974359,3.924490268,0,0,0,0,0,1,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,1
0,147,18,2,0,1,2,11,1,0,0,5,0,1,0,2,0,0,0,0,0,147,3,0.12244898,3.46132014,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,34,26,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,34,0,0.764705882,3.74832866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
0,32,23,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,32,0,0.71875,3.58401237,0,0,0,0,0,0,0,0,0,0,0,0,0,29492,90,26,46485,19221,1.576190153,3,1,0
0,80,15,3,6,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,80,0,0.1875,3.323231429,0,0,1,0,0,1,0,0,0,316,0,0,2,56828,152,56,23714,8873,0.417294292,4,0,0
0,27,19,3,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,27,0,0.703703704,3.536886724,0,0,0,0,0,0,0,0,0,282,0,0,1,33136,183,4,6953,2517,0.209832207,5,0,0
0,25,11,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,25,0,0.44,2.663532755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,30,23,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,30,0,0.766666667,3.762267391,0,0,0,0,0,0,0,0,0,0,0,0,1,1459,7,0,8639,14636,5.92117889,0,0,1
0,38,18,3,1,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,38,0,0.473684211,3.308270835,0,0,1,0,0,0,0,0,0,274,0,0,0,10712,45,43,978,1294,0.091299477,4,1,0
0,30,12,2,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,0,30,0,0.4,2.625814584,0,0,0,0,0,0,0,0,0,323,0,0,1,60200,308,41,28554,10379,0.474318937,6,1,0
0,61,25,4,0,0,0,0,2,0,0,4,0,1,0,0,0,0,1,1,0,61,0,0.409836066,3.62346519,0,0,0,0,0,0,0,0,0,330,0,0,1,0,0,0,0,0,0,4,0,0
0,32,24,3,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,32,0,0.75,3.522055209,0,0,0,0,0,0,0,0,0,105,0,0,1,8160,156,112,2285,13111,0.28002451,2,0,0
0,68,11,3,0,0,0,0,5,0,0,7,0,1,0,0,0,0,1,0,0,68,0,0.161764706,2.663532755,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0
0,60,14,2,1,0,0,0,0,0,0,6,0,1,0,0,0,0,0,1,0,60,0,0.233333333,3.182005815,0,0,0,0,0,0,1,2,0,124,0,0,1,397,1,0,0,757,0,2,0,1
0,79,26,2,1,0,0,0,0,0,0,8,0,1,0,0,0,0,1,1,0,79,0,0.329113924,3.719294526,0,0,0,0,0,1,0,2,0,97,0,0,0,5983,24,17,8247,2713,1.378405482,0,0,1
0,132,54,5,1,1,2,3,2,0,0,5,0,1,0,0,0,0,1,2,0,132,3,0.409090909,4.016952846,0,0,0,0,0,1,0,0,0,153,0,0,0,0,0,0,0,0,0,0,1,1
0,85,19,4,0,1,0,0,0,0,0,5,0,1,0,0,0,0,1,2,0,85,1,0.223529412,3.40582225,0,0,1,0,0,1,0,0,0,51,0,0,0,147,0,0,0,28,0,2,1,1
0,49,23,3,1,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,49,0,0.469387755,3.588354347,0,0,1,0,0,0,0,0,0,239,0,0,2,75038,259,49,43409,17507,0.578493563,2,0,0
0,37,17,1,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,37,0,0.459459459,3.4548224,0,0,0,0,0,0,0,1,0,109,0,0,1,62,0,0,0,14,0,0,0,1
0,25,17,3,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,25,0,0.68,3.175123135,0,0,0,0,0,0,0,0,0,0,0,0,0,1232,105,0,700,3643,0.568181818,1,0,0
0,21,14,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,21,0,0.666666667,3.324862958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,32,25,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,32,0,0.78125,3.81366069,0,0,0,0,0,0,0,0,0,0,0,0,1,1472,7,0,8648,14636,5.875,0,0,1
0,32,16,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,32,0,0.5,3.577819531,0,0,0,0,0,0,0,0,0,179,0,0,2,19309,91,65,250755,65516,12.9864312,5,1,0
0,115,34,2,2,1,0,1,0,0,0,6,0,3,0,0,0,0,0,1,0,115,1,0.295652174,4.035273503,0,0,0,0,0,1,0,0,0,285,0,0,0,1200,3,0,104486,19809,87.07166667,0,1,1
0,68,42,4,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,2,0,68,0,0.617647059,3.924490268,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,1
0,54,27,2,0,0,0,0,3,0,0,4,0,1,0,0,0,0,0,0,0,54,0,0.5,3.680089354,0,0,0,0,0,0,0,0,0,257,0,0,1,25377,58,5,4394,3392,0.173148914,0,0,0
0,51,33,3,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,51,0,0.647058824,3.861983513,0,0,0,0,0,0,1,1,0,15,3,0,0,0,0,0,0,0,0,0,1,1
0,94,20,4,10,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,94,0,0.212765957,3.246439345,0,0,1,0,0,1,0,0,0,187,0,0,0,4177,126,9,24131,8485,5.77711276,5,0,0
0,42,25,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,42,0,0.595238095,3.78346519,0,0,0,0,0,0,0,0,0,227,0,0,1,29030,399,1,3738,4313,0.128763348,6,0,0
0,38,25,2,1,0,0,1,2,0,0,3,0,1,0,0,0,0,0,1,0,38,0,0.657894737,3.97366069,0,0,0,0,0,0,0,0,1,191,0,0,0,937,5,0,1,49,0.001067236,0,1,1
0,29,22,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,29,0,0.75862069,3.754441846,0,0,0,0,0,0,0,0,0,0,0,0,1,588,7,0,7084,14340,12.04761905,0,0,1
0,53,21,2,0,0,0,0,1,0,0,4,0,1,0,0,0,0,1,1,0,53,0,0.396226415,3.689703732,0,0,0,0,0,0,0,0,0,145,0,0,1,6931,88,4,1243,724,0.179339201,5,0,0
0,68,24,3,3,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,0,68,0,0.352941176,3.605388542,0,0,1,0,0,0,0,0,0,194,0,0,0,9192,21,5,10859,7162,1.181353351,4,0,0
0,82,15,2,2,0,0,0,2,0,0,6,0,1,0,0,0,0,1,1,0,82,0,0.182926829,2.973557262,0,0,0,0,0,1,0,0,0,327,0,0,1,1058,6,0,1623,2882,1.534026465,6,1,0
0,72,16,2,3,0,0,0,0,0,0,7,0,1,0,0,0,0,0,1,0,72,0,0.222222222,3.75,0,0,0,0,0,0,0,2,0,0,0,0,1,163,1,0,533,143,3.26993865,2,0,1
0,26,19,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,26,0,0.730769231,3.681880803,0,0,0,0,0,0,0,0,0,191,0,0,1,18540,98,30,7196,2603,0.388133765,0,0,0
0,72,20,3,1,1,0,1,0,0,0,5,0,1,0,0,0,0,0,0,0,72,1,0.277777778,3.446439345,0,0,0,0,0,0,0,2,0,38,0,0,0,15,0,0,0,3,0,2,0,1
0,24,16,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,24,0,0.666666667,3.280639062,0,0,0,0,0,0,0,0,0,271,0,0,1,21160,106,9,12105,3683,0.572069943,5,0,0
0,41,22,3,1,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,0,41,0,0.536585366,3.663532755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,82,16,2,0,1,0,1,2,0,0,6,0,1,0,0,0,0,0,1,0,82,1,0.195121951,3.327819531,0,0,0,0,0,1,0,1,0,296,0,0,0,163,3,0,0,349,0,8,1,1
0,65,16,2,0,0,0,0,1,0,0,6,0,1,0,0,0,0,0,1,0,65,0,0.246153846,3.327819531,0,0,0,0,0,0,0,0,0,296,0,0,0,7,1,0,46705,20342,6672.142857,8,1,1
0,29,20,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,29,0,0.689655172,3.78418372,0,0,0,0,0,0,0,0,0,65,0,0,0,660,1,0,2621,1108,3.971212121,0,1,1
0,40,15,2,0,1,0,1,0,0,0,5,0,1,0,0,0,0,0,0,0,40,1,0.375,3.056564762,0,0,0,0,0,0,0,0,0,245,0,0,0,0,0,0,0,0,0,1,0,0
0,60,20,3,1,0,0,0,2,0,0,4,0,1,0,0,0,0,1,1,0,60,0,0.333333333,3.48418372,0,0,1,0,0,0,0,0,0,175,0,0,0,1758,2,8,2,652,0.001137656,2,0,0
0,45,20,2,1,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,0,45,0,0.444444444,3.646439345,0,0,0,0,0,0,0,0,0,282,0,0,0,0,0,0,0,0,0,6,0,0
0,27,18,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,27,0,0.666666667,3.572431251,0,0,0,0,0,0,0,0,0,265,0,0,0,45963,115,62,9051,5403,0.196919261,4,1,0
0,38,31,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,38,0,0.815789474,3.937751955,0,0,0,0,0,0,0,0,0,0,0,0,1,591,7,0,7195,15573,12.17428088,0,0,1
0,439,14,3,2,1,0,0,0,0,0,11,0,1,0,0,0,0,1,1,0,439,1,0.031890661,3.182005815,0,0,0,0,0,1,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,1
0,47,14,3,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,47,0,0.29787234,3.182005815,0,0,1,0,0,0,0,0,0,268,0,0,1,14890,6,0,0,2529,0,4,0,0
0,40,13,4,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,40,0,0.325,2.719294526,0,0,1,0,1,0,0,0,0,0,0,0,0,30,0,0,0,6,0,0,0,1
0,72,23,3,1,0,0,0,1,0,1,5,0,1,0,0,0,0,1,0,0,72,0,0.319444444,3.555533151,0,0,0,0,0,0,0,2,0,219,0,0,0,147,0,0,0,28,0,2,0,0
0,36,20,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,36,0,0.555555556,3.50869497,0,0,0,0,0,0,0,1,0,73,0,0,0,0,0,0,0,0,0,0,1,1
0,32,12,1,1,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,32,0,0.375,2.918295834,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45,57,6564,3158,0,5,0,0
0,40,22,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,40,0,0.55,3.390805482,0,0,0,0,0,0,0,1,0,155,0,0,1,1110,12,1,2483,3486,2.236936937,2,0,1
0,77,23,1,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,0,77,0,0.298701299,3.708132065,0,0,0,0,0,1,0,0,0,211,0,0,0,0,1,0,1588,578,0,2,0,1
0,52,15,3,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,52,0,0.288461538,3.006238929,0,0,1,0,0,0,0,0,0,294,0,0,0,207,0,0,0,39,0,3,0,0
0,109,14,2,8,0,0,0,0,0,0,9,0,1,0,0,0,0,1,1,0,109,0,0.128440367,3.182005815,0,0,0,0,0,1,0,1,0,347,0,0,0,15068,251,1,132921,82406,8.82140961,7,1,0
0,109,15,4,2,1,0,1,0,0,0,10,0,1,0,0,0,0,0,0,0,109,1,0.137614679,3.139572262,0,0,0,0,0,1,0,1,0,0,0,0,0,5123,22,0,5736,1804,1.119656451,2,0,1
0,361,20,3,0,1,1,2,0,0,0,4,0,1,0,0,0,0,0,1,0,361,2,0.055401662,3.421928095,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,118,42,4,0,1,2,3,2,0,0,4,0,1,0,0,0,0,0,2,0,118,3,0.355932203,3.924490268,0,0,0,0,0,1,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,1
0,55,14,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,55,0,0.254545455,3.378783493,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,654,120,0,2,0,1
0,43,26,4,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,43,0,0.604651163,3.796217603,0,0,0,0,0,0,1,1,0,253,0,0,1,8488,63,16,2990,1491,0.352262017,0,0,1
0,27,15,2,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,0,27,0,0.555555556,3.323231429,0,0,0,0,0,0,0,0,0,215,0,0,0,10565,130,72,3513,142165,0.332513015,4,1,0
0,123,23,9,0,1,1,2,0,0,5,5,0,1,0,1,0,0,0,0,0,123,2,0.18699187,3.621175543,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,6,14591,7316,0,2,1,1
0,58,21,2,3,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,0,58,0,0.362068966,3.653756708,0,0,0,0,0,0,0,0,0,239,0,0,1,7065,101,9,6148,2559,0.870205237,3,0,0
0,44,36,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,2,0,44,0,0.818181818,3.714192447,0,0,0,0,0,0,0,0,0,0,0,0,0,52665,648,6,8906,11694,0.169106617,0,0,0
0,24,15,3,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,24,0,0.625,2.955913095,0,0,0,0,0,0,0,0,0,105,0,0,1,1673,4,0,14056,4018,8.40167364,2,1,0
0,57,24,3,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,0,57,0,0.421052632,3.970175521,0,0,1,0,0,0,0,0,0,282,0,0,0,0,0,0,0,0,0,5,1,0
0,359,23,22,0,2,7,8,11,0,0,20,0,5,0,0,0,0,0,0,0,359,8,0.064066852,3.501397825,0,4,1,0,0,1,0,1,0,78,0,0,0,0,0,0,0,0,0,0,0,1
0,23,14,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,23,0,0.608695652,3.324862958,0,0,0,0,0,0,0,0,0,50,2,0,0,0,0,0,0,0,0,0,1,1
0,25,16,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,25,0,0.64,3.202819531,0,0,0,0,0,0,0,0,0,158,0,0,0,9396,62,12,11598,10557,1.234355045,5,1,0
0,113,15,2,1,1,0,1,1,0,0,7,0,1,0,0,0,0,0,1,0,113,1,0.132743363,2.973557262,0,0,0,0,0,1,0,1,0,296,0,0,0,333,2,0,0,384,0,8,1,1
0,25,16,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,25,0,0.64,3.202819531,0,0,0,0,0,0,0,0,0,117,0,0,1,6251,116,24,43568,14575,6.969764838,4,1,0
0,25,16,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,25,0,0.64,3.25,0,0,0,0,0,0,0,0,0,253,0,0,0,50887,211,62,22953,11106,0.451058227,3,1,0
0,33,24,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,33,0,0.727272727,3.970175521,0,0,0,0,0,0,0,0,0,0,0,0,0,401,2,1,0,421,0,0,1,1
0,57,21,2,0,0,0,0,1,0,0,4,0,2,0,0,0,0,0,1,0,57,0,0.368421053,3.617809684,0,0,0,0,0,0,0,0,0,230,0,0,0,44888,609,206,5429,8340,0.120945464,7,1,0
0,69,17,4,1,0,0,0,0,0,0,6,0,1,0,0,0,0,1,2,0,69,0,0.246376812,3.028639312,0,0,1,0,0,0,0,3,0,212,0,0,1,47430,65,27,4705,3134,0.099198819,2,0,1
0,34,26,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,34,0,0.764705882,3.87314068,0,0,0,0,0,0,0,0,0,254,0,0,1,178,2,0,1793,671,10.07303371,4,0,0
0,73,26,3,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,1,0,73,0,0.356164384,3.671405583,0,0,1,0,0,0,0,0,0,322,0,0,0,0,0,0,0,0,0,4,1,0
0,23,16,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,23,0,0.695652174,3.5,0,0,0,0,0,0,0,0,0,164,0,0,2,7958,58,17,81599,27723,10.25370696,4,0,0
0,135,32,2,2,1,0,1,2,0,0,7,0,3,0,0,0,0,0,2,0,135,1,0.237037037,3.991729297,0,0,0,0,0,1,0,0,0,285,0,0,0,1200,3,0,104455,19807,87.04583333,0,1,1
0,35,26,2,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,35,0,0.742857143,3.613337314,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,57,14,7.125,0,1,1
0,93,14,2,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,93,0,0.150537634,2.645593314,0,0,0,0,0,1,0,0,0,0,0,0,0,249,0,0,0,40,0,1,0,1
0,73,17,1,3,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,0,73,0,0.232876712,3.690116518,0,0,0,0,0,0,0,0,0,220,0,0,1,50295,256,11,107882,41155,2.144984591,7,0,0
0,77,20,3,1,0,0,0,0,0,0,9,0,1,0,0,0,0,1,2,0,77,0,0.25974026,3.38418372,0,0,1,0,0,1,0,1,0,52,0,0,0,0,0,0,0,0,0,0,0,1
0,45,15,2,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,0,45,0,0.333333333,3.640223929,0,0,1,0,0,0,0,1,0,123,0,0,1,409,1,0,38,80,0.092909535,4,0,1
0,31,23,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,31,0,0.741935484,3.642489673,0,0,0,0,0,0,0,0,0,186,0,0,0,30,0,0,0,4,0,4,0,0
0,75,18,2,5,0,0,0,0,0,0,6,0,1,0,0,0,0,0,1,0,75,0,0.24,3.127986807,0,0,0,0,0,0,0,0,0,372,0,0,1,16662,71,7,1787,1864,0.10725003,6,1,0
0,64,12,1,4,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,64,0,0.1875,3.418295834,0,0,0,0,0,0,0,0,0,197,0,0,0,11156,93,5,52730,24873,4.726604518,5,1,0
0,31,22,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,31,0,0.709677419,3.390805482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,45,15,2,1,0,0,0,0,0,0,6,0,1,0,0,0,0,1,1,0,45,0,0.333333333,3.323231429,0,0,0,0,0,0,0,0,0,320,0,0,1,0,133,34,13987,7340,0,5,0,0
0,47,18,2,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,47,0,0.382978723,3.503258335,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,61,21,3,0,0,0,0,2,0,0,5,0,1,0,0,0,0,1,0,0,61,0,0.344262295,3.368042423,0,0,1,0,0,0,0,0,0,263,0,0,1,1673,1,0,3359,1189,2.007770472,5,0,0
0,23,14,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,23,0,0.608695652,3.182005815,0,0,0,0,0,0,0,0,0,200,0,0,2,46,0,0,25,16,0.543478261,5,1,0
0,26,18,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,26,0,0.692307692,3.572431251,0,0,0,0,0,0,0,0,0,187,0,0,0,13996,259,117,2781,3322,0.198699628,2,0,0
1,78,10,4,0,1,0,1,0,0,0,6,0,1,0,0,0,0,0,1,0,78,1,0.128205128,3.121928095,0,0,0,0,0,1,0,0,0,0,0,0,1,11250,126,3,7063,5506,0.627822222,1,0,1
0,39,30,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,2,0,39,0,0.769230769,3.856564762,0,0,0,0,0,0,0,0,0,250,0,0,0,30,0,0,0,4,0,5,1,0
0,46,18,3,0,0,0,0,1,0,0,5,0,1,0,0,0,0,0,1,0,46,0,0.391304348,3.46132014,0,0,1,0,0,0,0,1,0,159,0,0,0,0,0,0,0,0,0,5,0,1
0,22,13,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,22,0,0.590909091,3.026986833,0,0,0,0,0,0,0,0,0,323,0,0,0,30522,177,60,12255,5990,0.401513662,4,1,0
1,87,21,4,1,1,0,1,0,0,0,7,0,1,0,0,0,0,1,2,0,87,1,0.24137931,3.653756708,0,0,0,0,0,1,0,2,0,51,0,0,0,1568,18,4,4548,9521,2.900510204,0,1,1
0,64,15,2,0,0,0,0,7,0,0,4,0,1,0,0,0,0,1,1,0,64,0,0.234375,3.106890596,0,0,0,0,0,0,0,0,0,312,0,0,2,12016,105,18,74351,24958,6.187666445,6,0,0
0,57,30,2,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,57,0,0.526315789,3.577747163,0,0,0,0,0,0,0,0,0,272,0,0,2,22614,159,9,36127,43951,1.59755019,4,0,0
0,63,15,2,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,1,0,63,0,0.238095238,3.006238929,0,0,1,0,0,0,0,1,0,188,0,0,0,0,0,0,0,0,0,0,0,1
0,190,13,5,11,1,2,3,0,0,0,7,0,2,0,0,0,0,1,1,0,190,3,0.068421053,3.238901257,0,0,1,0,0,1,0,0,0,172,0,0,0,0,0,0,0,0,0,3,0,1
0,32,14,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,32,0,0.4375,3.521640636,0,0,0,0,0,0,0,0,0,38,0,0,0,29116,197,102,3131,2308,0.107535376,1,0,1
0,25,16,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,25,0,0.64,3.327819531,0,0,0,0,0,0,0,0,0,250,0,0,0,16673,458,12,66060,24692,3.962094404,4,1,0
1,263,214,13,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,1,0,263,0,0.813688213,4.970209843,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,80,17,3,5,0,0,0,0,0,0,4,0,1,1,0,0,0,1,1,0,80,0,0.2125,3.4548224,0,0,1,0,0,1,0,0,0,261,0,0,1,11711,119,6,215854,105106,18.43173085,5,0,0
0,30,22,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,30,0,0.733333333,3.538310596,0,0,0,0,0,0,0,0,0,141,0,0,0,1117,11,5,67,163,0.059982095,3,0,0
0,28,20,2,1,0,0,0,0,0,0,2,0,1,0,0,0,0,1,1,0,28,0,0.714285714,3.446439345,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,2,1,0
0,21,14,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,21,0,0.666666667,3.235926351,0,0,0,0,0,0,0,0,0,260,0,0,0,3691,5,3,0,172,0,0,0,1
0,24,5,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,24,0,0.208333333,2.321928095,0,0,0,1,0,0,0,0,0,145,0,0,1,193,1,2,0,24,0,5,0,1
0,26,11,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,26,0,0.423076923,3.095795255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,46,15,2,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,0,46,0,0.326086957,3.373557262,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1
0,63,22,3,0,0,0,0,0,0,0,7,0,1,0,0,0,0,1,0,0,63,0,0.349206349,3.140361164,0,0,0,0,0,0,0,0,0,232,0,0,0,0,0,0,193,33,0,0,0,1
0,22,15,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,22,0,0.681818182,3.506890596,0,0,0,0,0,0,0,0,0,58,0,0,0,66,0,0,0,12,0,3,0,0
0,84,17,2,8,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,0,84,0,0.202380952,3.337175341,0,0,0,0,0,1,0,2,0,190,0,0,1,41754,119,28,22460,7283,0.537912535,6,0,0
0,70,16,2,3,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,0,70,0,0.228571429,3.327819531,0,0,0,0,0,0,0,1,0,285,0,0,1,451,0,0,356,200,0.789356984,5,0,0
0,31,22,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,31,0,0.709677419,3.572623664,0,0,0,0,0,0,0,0,0,0,0,0,0,1461,7,0,8643,14644,5.915811088,0,1,1
0,45,28,5,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,45,0,0.622222222,3.851823226,0,0,1,0,0,0,0,0,0,0,0,0,0,76,0,0,0,18,0,0,0,1
0,119,25,1,8,0,0,0,0,0,0,6,0,1,0,0,0,0,0,1,0,119,0,0.210084034,3.319079571,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,58,18,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,58,0,0.310344828,3.683542362,0,0,0,0,0,0,0,0,0,184,0,0,1,0,0,0,640,117,0,0,0,1
0,121,46,5,0,1,2,3,2,0,0,5,0,1,0,0,0,0,1,2,0,121,3,0.380165289,3.930988457,0,0,0,0,0,1,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,1
0,53,17,3,1,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,0,53,0,0.320754717,3.292770194,0,0,1,0,0,0,0,0,0,312,0,0,0,45354,116,19,23894,33401,0.526833355,5,1,0
0,21,6,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,21,0,0.285714286,2.584962501,0,0,0,1,0,0,0,0,0,168,0,0,2,0,0,0,359,121,0,8,0,1
0,21,12,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,21,0,0.571428571,2.855388542,0,0,0,0,0,0,0,0,0,306,0,0,0,29633,259,20,1856,1832,0.062632876,4,1,0
0,186,16,2,2,0,0,0,2,0,6,9,0,1,0,0,0,0,1,0,0,186,0,0.086021505,3.202819531,0,0,0,0,0,1,0,2,0,160,0,0,1,2531,0,1,2473,745,0.977084156,2,0,1
0,51,28,3,3,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,51,0,0.549019608,3.580050351,0,0,1,0,0,0,0,0,0,125,0,0,1,5874,53,21,4855,2427,0.826523664,4,0,0
